id,smiles,exactmass,rotatablebondcount,logp,formalcharge,acceptorcount,donorcount,polarsurfacearea,error
CID_46889073,CC1=CC(=C(C=C1)F)OC(=O)N(CC(=O)O)C(C)C2=CC(=CC=C2)OCC3=COC(=N3)C4=CC=C(C=C4)Cl,538.130692,9,6.66812,0,6,1,102.1,
CHEMBL1779479,CCC(CC1=CC(=C(C=C1)OC)CNC(=O)C2=CC=C(C=C2)OCCC3=CC=CC=C3)C(=O)O,461.220223,12,4.9,0,4,2,84.86,
CHEMBL3923046,CS(=O)(=O)OC1=CC=C(C=C1)CC(=O)OCCCC2=CC=C(C=C2)CC(C(=O)O)SCCC3=CC=C(C=C3)F,574.149524,15,4.8542,0,7,1,106.97,
CID_446642,CC1=C(N=C(O1)C2=CC=CC=C2)CCOC3=CC=C(C=C3)CC(C(=O)O)NC(=CC(=O)C4=CC=CC=C4)C,510.215472,12,5.64352,0,6,2,101.66,
CHEMBL410478,C/C(=C/C(=O)c1ccccc1)N[C@@H](Cc1ccc(OCCc2nc(-c3ccccc3)oc2C)cc1)C(=O)O,510.215472,12,5.64352,0,6,2,101.66,
CHEMBL230706,C/C(=N\OCC1CC1)C(Cc1ccc(OCCc2nc(-c3ccccc3)oc2C)cc1)C(=O)O,462.215472,12,5.31732,0,6,1,94.15,
CID_25263405,CC1=C(N=C(O1)C2=CC=CC=C2)CCOC3=CC=C(C=C3)CC(C(=NOCC4CC4)C)C(=O)O,462.215472,12,5.31732,0,6,1,94.15,
CHEMBL4245047,C1=CC(=CC(=C1)NCC2=CC=C(C=C2)OCC3=CC=C(C=C3)Cl)C(=O)O,367.097521,7,5.2293,0,3,2,58.56,
CID_25263407,CCC(=NOCC)C(CC1=CC=C(C=C1)OCCC2=C(OC(=N2)C3=CC=CC=C3)C)C(=O)O,450.215472,12,5.31732,0,6,1,94.15,
CHEMBL230814,CCO/N=C(\CC)C(Cc1ccc(OCCc2nc(-c3ccccc3)oc2C)cc1)C(=O)O,450.215472,12,5.31732,0,6,1,94.15,
