id,smiles,exactmass,rotatablebondcount,logp,formalcharge,acceptorcount,donorcount,polarsurfacearea,error
CHEMBL3986260,CC[C@H](C)C(=O)O[C@H]1C[C@@H](C)[C@H](O)C2=C[C@@H](O)[C@H](C)[C@H](CC[C@@H]3CC=CC(=O)O3)[C@H]21,420.251189,6,3.1663,0,6,2,93.06,
CHEMBL261748,CC[C@H](C)[C@H](N)C(=O)N[C@H](C(=O)N[C@@H](C)C(=O)N[C@@H](CCC(=O)O)C(=O)O)C(C)C,430.242749,13,-0.5605,0,6,6,187.92,
CHEMBL4760244,CCOP(=O)(OCC)C(Cc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1)P(=O)(OCC)OCC,506.256227,12,7.388,0,7,1,91.29,
CHEMBL501307,CCCCC#CC#CCCCCCC(=O)O,220.14633,7,3.2185,0,1,1,37.3,
CHEMBL2111238,Cc1nc(-c2ccccc2)cc(-c2ccc(F)cc2)c1/C=C\[C@@H]1C[C@@H](O)CC(=O)O1,403.158372,4,4.94282,0,4,1,59.42,
CHEMBL5597939,CC(C)=C[C@H]1C[C@H](C)[C@]2(CC[C@]3(C)C[C@@H]4C(=O)C=C5C4=C(CC[C@H]32)C(=O)N5CCO)O1,425.256609,3,3.9305,0,4,1,66.84,
CHEMBL4764757,CC(C)OP(=O)(OC(C)C)C(Cc1cc(I)cc(C(C)(C)C)c1)P(=O)(OC(C)C)OC(C)C,616.15796,12,8.5435,0,6,0,71.06,
CHEMBL74667,CC(C)(O)CCCCc1cccc(/C=C/[C@]2(C)CC[C@@H](O)CC2)c1,330.25588,7,5.1247,0,2,2,40.46,
CHEMBL98,O=C(CCCCCCC(=O)Nc1ccccc1)NO,264.147393,8,2.4711,0,3,3,78.43,
CHEMBL259240,CC[C@H](C)[C@H](N)C(=O)N[C@@H](C)C(=O)N[C@H](C(=O)N[C@@H](CCC(=O)O)C(=O)O)C(C)C,430.242749,13,-0.5605,0,6,6,187.92,
CHEMBL1163146,CC(C)[C@H](NC(=O)[C@H](Cc1ccc(F)cc1)NC(=O)CNC(=O)[C@@H](N)Cc1ccccc1)C(=O)N[C@@H](C)C(=O)N[C@@H](CCC(=O)O)C(=O)O,686.307555,19,-0.3811,0,8,8,246.12,
CHEMBL323344,CCC(C)(C)OC(=O)C(c1cc(C)cc(C)c1OCC(O)C[C@@H](O)CC(=O)[O-])C1CCCCC1.[Na+],500.274998,12,0.33384,0,7,2,116.12,
CHEMBL261621,NCC(=O)N[C@@H](Cc1ccccc1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCC(=O)O)C(=O)NCC(=O)NCC(=O)O,562.238727,15,-2.6698,0,8,7,237.33,
CHEMBL5414764,CNCCCCCn1cncc1-c1ncc(-c2ccc3ccccc3c2)n1CCCC(C)(C)C,457.320546,11,6.7828,0,5,1,47.67,
CHEMBL317142,CC(C)c1c(OCC(O)C[C@@H](O)CC(=O)[O-])c(C(c2ccc(F)cc2)c2ccc(F)cc2)cc2ccccc12.[Na+],556.203725,11,2.0563,0,5,2,89.82,
CHEMBL483819,CCCCCCCCC#CC#CC1OC1CCCC(=O)O,290.188195,10,3.7661,0,2,1,49.83,
CHEMBL4741940,CCOP(=O)(OCC)C(=Cc1cc(C(C)(C)C)cc(C(C)(C)C)c1)P(=O)(OCC)OCC,488.245662,11,8.1122,0,6,0,71.06,
CHEMBL458767,CCOP(=O)(OCC)C(=Cc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1)P(=O)(OCC)OCC,504.240577,11,7.8178,0,7,1,91.29,
CHEMBL149701,C[C@H]1C=CC[C@H](COC(=O)C(C)(C)C)[C@H]1CCC(O)CC(O)CC(=O)O,370.235539,9,2.7709,0,5,3,104.06,
CHEMBL409841,CC(C)[C@H](NC(=O)[C@H](C)NC(=O)[C@@H](N)Cc1ccc(O)cc1)C(=O)N[C@@H](CCC(=O)O)C(=O)O,480.222014,13,-0.6583,0,7,7,208.15,
