id,smiles,exactmass,rotatablebondcount,logp,formalcharge,acceptorcount,donorcount,polarsurfacearea,error
CHEMBL4063024,CC(=O)C(CC1=CC(=C(C=C1)O)OC)C(=O)NCCCNC2=C3CCCCC3=NC4=CC=CC=C42,475.247107,10,4.1939,0,6,3,100.55,
CHEMBL4167804,C1CCC2=C(C1)C3=CC=CC=C3N2CC4=C[N+](=CC=C4)CC5=CC=C(C=C5)F.[Cl-],406.161205,4,2.0473,0,1,0,8.81,
CHEMBL343365,C[C@@H]([C@H]1CC[C@H]2[C@@H]3CC[C@H]4C[C@@H](NC(=O)c5ccccc5)[C@@H](O)C[C@]4(C)[C@H]3CC[C@]12C)N(C)C,466.355929,4,5.3648,0,3,2,52.57,
CID_10863593,CC(C1CCC2C1(CCC3C2CCC4C3(CC(C(C4)NC(=O)C5=CC=CC=C5)O)C)C)N(C)C,466.355929,4,5.3648,0,3,2,52.57,
CHEMBL345124,CC[N+](C)(CC)CCC[N+]1=C2C=C(C=CC2=C3C=CC(=CC3=C1C4=CC=CC=C4)N)N.[I-].[I-],668.087293,7,-1.0036,0,2,2,55.92,
CID_23645195,C[N+](C)(C)CCCCCCCCCCN1C(=O)C2=CC=CC=C2C1=O,345.253655,11,4.1096,1,2,0,37.38,
CHEMBL109152,CC1=C(C(=C2C(=N1)C=CC=C2F)N)CSCC3=CC(=CC=C3)C(=O)C,354.120212,5,4.90052,0,4,1,55.98,
CHEMBL3604346,COc1ccc2c3c1O[C@H]1C[C@@H](O)C=C[C@@]31CCN(C(=O)CCN1CCCC1)C2,398.220557,4,2.233,0,5,1,62.24,
CID_58872834,COC1=C2C3=C(CN(CCC34C=CC(CC4O2)O)C(=O)CCN5CCCC5)C=C1,398.220557,4,2.233,0,5,1,62.24,
CHEMBL3311547,C[C@@H](CC[C@H]1C(CO)=CC[C@H]2C(C)(C)CCC[C@]12C)CC(=O)OCCN1CCCCC1,433.355594,9,5.5931,0,4,1,49.77,
CID_118707334,CC(CCC1C(=CCC2C1(CCCC2(C)C)C)CO)CC(=O)OCCN3CCCCC3,433.355594,9,5.5931,0,4,1,49.77,
CID_23645750,CC1=C(C(=CC=C1)C)NC(=O)OC2=CC3=C(C=C2)N(C4C3(CC[N+]4(C)[O-])C)C,381.205242,2,4.29604,0,4,1,64.63,
CID_58872833,CCOC(=O)CCN1CCC23C=CC(CC2OC4=C(C=CC(=C34)C1)OC)O,373.188923,5,2.1737,0,6,1,68.23,
CHEMBL3604351,CCOC(=O)CCN1CC[C@@]23C=C[C@H](O)C[C@@H]2Oc2c(OC)ccc(c23)C1,373.188923,5,2.1737,0,6,1,68.23,
CID_77991,CCN(C)C(=O)OC1=CC=CC(=C1)C(C)N(C)C,250.168128,4,2.7597,0,3,0,32.78,
CHEMBL147334,Br.C[N+](C)(C)c1cccc(N)c1.[Br-],309.968023,1,-0.9526,0,1,1,26.02,
CHEMBL3288082,CC(C)[C@@H]1CC[C@@]2(C)[C@H]1[C@H]1CC[C@@H]3[C@@]4(C)CC[C@H](OS(=O)(=O)[O-])C(C)(C)[C@@H]4CC[C@@]3(C)[C@]1(C)C[C@@H]2OS(=O)(=O)[O-].[Na+].[Na+],648.274249,5,0.0525,0,8,0,132.86,
CID_90644270,CC(C)C1CCC2(C1C3CCC4C5(CCC(C(C5CCC4(C3(CC2OS(=O)(=O)[O-])C)C)(C)C)OS(=O)(=O)[O-])C)C.[Na+].[Na+],648.274249,5,0.0525,0,8,0,132.86,
CID_118707333,CCN(CC)CCCCCCOC(=O)CC(C)CCC1C(=CCC2C1(CCCC2(C)C)C)CO,477.418195,15,7.0094,0,4,1,49.77,
CHEMBL3311546,CCN(CC)CCCCCCOC(=O)C[C@@H](C)CC[C@H]1C(CO)=CC[C@H]2C(C)(C)CCC[C@]12C,477.418195,15,7.0094,0,4,1,49.77,
CID_5662981,CCCCOC1=CC=C(C=C1)C=NNC(=O)C2=CC=CC=C2O,312.147392,7,3.335,0,4,2,70.92,
CHEMBL148907,C[N+]1(C)CCO[C@H](O)C1.[Cl-],167.071306,0,-3.5846,0,2,1,29.46,
CID_44364790,C[N+]1(CCOC(C1)O)C.[Cl-],167.071306,0,-3.5846,0,2,1,29.46,
CHEMBL3288077,CC(C)[C@@H]1CC[C@@]2(C)[C@H]1[C@H]1CC[C@@H]3[C@@]4(C)CC[C@H](O)C(C)(C)[C@@H]4CC[C@@]3(C)[C@]1(C)C[C@@H]2O,444.396731,1,7.0755,0,2,2,40.46,
CID_90644264,CC(C)C1CCC2(C1C3CCC4C5(CCC(C(C5CCC4(C3(CC2O)C)C)(C)C)O)C)C,444.396731,1,7.0755,0,2,2,40.46,
CID_122195613,C1=CC(=C(C(=C1)Cl)Cl)C[N+]2=CC=CC(=C2)C=CC(=O)C3=CC4=C(O3)C=CC(=C4)Br.[Cl-],520.935174,5,3.738,0,2,0,34.09,
CHEMBL3633862,O=C(/C=C/c1ccc[n+](Cc2cccc(Cl)c2Cl)c1)c1cc2cc(Br)ccc2o1.[Cl-],520.935174,5,3.738,0,2,0,34.09,
CHEMBL4061201,CC(=O)/C(=C\c1ccc(O)cc1)C(=O)NCCCNc1c2c(nc3ccccc13)CCCC2,443.220892,8,4.41,0,5,3,91.32,
CID_137637039,CC(=O)C(=CC1=CC=C(C=C1)O)C(=O)NCCCNC2=C3CCCCC3=NC4=CC=CC=C42,443.220892,8,4.41,0,5,3,91.32,
