id,smiles,exactmass,rotatablebondcount,logp,formalcharge,acceptorcount,donorcount,polarsurfacearea,error
CHEMBL4640059,C=CCSCC(C(=O)NC1=NC2=CC=CC=C2S1)NC(=O)CCCCCNC3=C4CCCCC4=NC5=C3C=CC(=C5)Cl,621.199895,14,7.3917,0,7,3,96.01,
CHEMBL3604337,COC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)CCCCCN1CC[C@@]23C=C[C@H](O)C[C@@H]2Oc2c(OC)ccc(c23)C1,587.299536,11,4.1627,0,7,3,113.12,
CID_122185645,COC1=C2C3=C(CN(CCC34C=CC(CC4O2)O)CCCCCC(=O)NC(CC5=CNC6=CC=CC=C65)C(=O)OC)C=C1,587.299536,11,4.1627,0,7,3,113.12,
CHEMBL385269,COC1=CC(=CC(=C1OC)OC)C(=O)NCC(=O)NNC2=C3CCCCC3=NC4=CC=CC=C42,464.20597,8,3.0125,0,7,3,110.81,
CHEMBL4080492,CC(=O)CC(=O)NCCNC1=C2CCCCC2=NC3=CC=CC=C31,325.179027,6,2.6208,0,4,2,71.09,
CHEMBL3221270,CC1=C(C(=CC=C1)NC2=CC=CC=C2C(=O)NCC(=O)NCCCNC3=C4CCCCC4=NC5=CC=CC=C53)C,535.294725,10,5.82224,0,5,4,95.15,
CHEMBL219262,COC1=CC(=CC(=C1OC)OC)C(=O)NNC2=C3CCCCC3=NC4=CC=CC=C42,407.184506,6,3.8963,0,6,2,81.71,
CHEMBL3221007,CC1=C(C(=CC=C1)NC2=CC=CC=C2C(=O)NCCCCCCCCNC3=C4CCCCC4=NC5=CC=CC=C53)C,548.351512,13,8.65654,0,4,3,66.05,
CHEMBL94,CNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)[C@@H]1N2C,275.163377,1,1.7739,0,4,1,44.81,
CID_5983,CC12CCN(C1N(C3=C2C=C(C=C3)OC(=O)NC)C)C,275.163377,1,1.7739,0,4,1,44.81,
CHEMBL322727,C1=CC(=CC(=C1)C(=O)C(F)(F)F)CBr,265.955412,2,3.3265,0,1,0,17.07,
CHEMBL315634,CCC1=CC(=CC=C1)C(=O)C(F)(F)F,202.06055,2,2.994,0,1,0,17.07,
CHEMBL219550,COC1=CC(=CC(=C1OC)OC)C(=O)NCCCCC(=O)NNC2=C3CCCCC3=NC4=CC=CC=C42,506.25292,11,4.1828,0,7,3,110.81,
CHEMBL3221273,CC1=C(C(=CC=C1)NC2=CC=CC=C2C(=O)NCCCCCC(=O)NCCCNC3=C4CCCCC4=NC5=CC=CC=C53)C,591.357326,14,7.38264,0,5,4,95.15,
CHEMBL2393110,CC1=C(C(=CC=C1)NC2=CC=CC=C2C(=O)NCCCC(=O)NCCCCCCNC3=C4CCCCC4=NC5=C3C=CC(=C5)Cl)C,639.334003,15,8.42614,0,5,4,95.15,
CHEMBL2393228,CC1=C(C(=CC=C1)NC2=CC=CC=C2C(=O)NCCCCCCCCCNC3=C4CCCCC4=NC5=C3C=CC(=C5)Cl)C,596.32819,14,9.70004,0,4,3,66.05,
CHEMBL216159,COC1=CC(=CC(=C1OC)OC)C(=O)NCCCCCCCC(=O)NNC2=C3CCCCC3=NC4=CC=CC=C42,548.29987,14,5.3531,0,7,3,110.81,
CID_11541388,C1CN(CCN1CC2=CC=CC=C2)CC(=O)NC3CC(=O)C4=C(SC(=C34)Br)Br,524.972122,5,3.8346,0,5,1,52.65,
CHEMBL3221288,CC1=C(C(=CC=C1)NC2=CC=CC=C2C(=O)NCCCC(=O)NCCCCCCCCNC3=C4CCCCC4=NC5=CC=CC=C53)C,633.404276,17,8.55294,0,5,4,95.15,
CHEMBL394901,CC(C(=O)OC)NC(=O)COC1=CC=C(C=C1)C=O,265.095023,6,0.5556,0,5,1,81.7,
CHEMBL322994,C1CCC2=C(C3=C(C=CC=C3Cl)N=C2CC1)NCC4=CC=C(S4)C(=O)C(F)(F)F,438.078047,4,6.5757,0,4,1,41.99,
